Entry,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A6ND48,0,0,0,0,0,0.333333333,0.333333333,0.333333333,Mammalia,6,6,1.098612289,4.090909091,3.466666667,FALSE
A6ND91,0.307692308,0,0.153846154,0,0,0.538461538,0,0,Eumetazoa,13,0,0.983961446,3.769230769,-0.583333333,TRUE
A6NDA9,0,0,0,0,0,1,0,0,Eumetazoa,1,12,0,2.615384615,0.988095238,FALSE
A6NDB9,0,0,0,0,0,0,0.166666667,0.833333333,Mammalia,12,1,0.450561209,2.358974359,0.253968254,FALSE
A6NDD5,0,0,0,0,0,0.1,0.8,0.1,Vertebrata,10,2,0.63903186,2.090909091,0.044444444,FALSE
A6NDE4,0,0,0.333333333,0.666666667,0,0,0,0,Eukaryota,6,3,0.636514168,8.222222222,6.555555556,FALSE
A6NDE8,0,0,0,0,0,0,0,1,Mammalia,1,3,0,1,,FALSE
A6NDG6,0.615384615,0,0.153846154,0.153846154,0,0.076923077,0,0,Cellular_organisms,13,0,1.072016969,1.974358974,0.003968254,FALSE
A6NDH6,0,0,0,0,0,0,0.333333333,0.666666667,Mammalia,3,7,0.636514168,4.022222222,3.1,FALSE
A6NDI0,0,0,0,0.333333333,0,0.333333333,0,0.333333333,Mammalia,3,9,1.098612289,7.454545455,5.6,FALSE
A6NDK9,0,0,0,0.285714286,0,0.142857143,0.142857143,0.428571429,Mammalia,7,1,1.277034259,9.071428571,-1.583333333,FALSE
A6NDL7,0,0,0,0.416666667,0.166666667,0,0.416666667,0,Vertebrata,12,1,1.028183859,4.846153846,4.511904762,FALSE
A6NDL8,0,0,0,0,0,0.090909091,0.272727273,0.636363636,Mammalia,11,1,0.859967281,3.015151515,2.533333333,FALSE
A6NDN3,0,0,0,0.142857143,0,0.285714286,0.142857143,0.428571429,Mammalia,7,1,1.277034259,8.785714286,1.238095238,FALSE
A6NDN8,0,0,0,1,0,0,0,0,Eukaryota,3,4,0,8.476190476,4.466666667,FALSE
A6NDP7,0,0,0,0,0,0.153846154,0.846153846,0,Vertebrata,13,0,0.429323022,0.282051282,0.007936508,FALSE
A6NDS4,0,0,0,0.666666667,0,0.166666667,0,0.166666667,Eukaryota,6,1,0.867563228,5.714285714,12.3,FALSE
A6NDU8,0,0,0,0,0,0.818181818,0.181818182,0,Eumetazoa,11,0,0.474139313,1.309090909,0.64,FALSE
A6NDV4,0,0,0,0.5,0,0.333333333,0.083333333,0.083333333,Eukaryota,12,1,1.126928795,4.769230769,0.757936508,FALSE
A6NDX4,0,0,0,0,0,0,0,1,Mammalia,5,0,0,0,,FALSE
A6NDX5,0,0,0,0,0.75,0,0,0.25,Opisthokonta,4,8,0.562335145,7.212121212,2.466666667,FALSE
A6NDY0,0,0,0,0.9,0,0,0,0.1,Eukaryota,10,3,0.325082973,5.461538462,3.23015873,FALSE
A6NDY2,0,0,0,0,0,0,0,1,Mammalia,6,2,0,0.857142857,0.25,FALSE
A6NDZ8,0,0,0,0,0,0.75,0,0.25,Eumetazoa,4,3,0.562335145,6.476190476,1.954545455,FALSE
A6NE01,0,0,0,0.2,0.1,0.4,0,0.3,Eumetazoa,10,0,1.279854226,5.933333333,-0.84,FALSE
A6NE02,0,0,0,0,0,1,0,0,Eumetazoa,2,11,0,2.102564103,1.531746032,FALSE
A6NE09,0,0.666666667,0,0.333333333,0,0,0,0,Euk_Archaea,6,1,0.636514168,0.761904762,0.454545455,FALSE
A6NE21,0,0,0,0,0,0,0,1,Mammalia,5,1,0,0.666666667,,FALSE
A6NE52,0,0,0,0,0,0.833333333,0,0.166666667,Eumetazoa,12,1,0.450561209,4.435897436,0.035714286,FALSE
A6NE82,0,0,0,0,0,0.666666667,0,0.333333333,Eumetazoa,3,4,0.636514168,6,0.954545455,FALSE
A6NEA5,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
A6NEC2,0.166666667,0,0.833333333,0,0,0,0,0,Euk+Bac,6,5,0.450561209,3.236363636,1.9,TRUE
A6NEC3,0,0,0,0.4,0,0,0,0.6,Mammalia,5,3,0.673011667,7.678571429,12.8974359,FALSE
A6NED2,0,0,0.090909091,0.181818182,0,0.454545455,0.181818182,0.090909091,Eumetazoa,11,1,1.414279065,5.636363636,0.188888889,FALSE
A6NEE1,0,0,0,0,0,0.909090909,0,0.090909091,Eumetazoa,11,0,0.304636097,1.272727273,-0.233333333,FALSE
A6NEF3,0,0,0,0.285714286,0.142857143,0.142857143,0.142857143,0.285714286,Mammalia,7,1,1.549826046,8.321428571,-2.3125,FALSE
A6NEH6,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
A6NEJ1,0,0,0,0,0,0,0,1,Mammalia,5,2,0,1.428571429,1.5,FALSE
A6NEK1,0,0,0,0.272727273,0,0.181818182,0,0.545454545,Mammalia,11,2,0.994923633,6.358974359,6.341269841,FALSE
A6NEL2,0,0,0,0,0,0.769230769,0,0.230769231,Eumetazoa,13,0,0.540204142,3.205128205,0.01984127,FALSE
A6NEL3,0,0,0,1,0,0,0,0,Eukaryota,2,2,0,1.166666667,,FALSE
A6NEM1,0,0,0,0.166666667,0,0,0.166666667,0.666666667,Mammalia,6,1,0.867563228,8.857142857,-1.254545455,FALSE
A6NEN9,0,0,0,0,0,0.818181818,0,0.181818182,Eumetazoa,11,0,0.474139313,3.381818182,-0.62,FALSE
A6NEQ0,0,0,0,1,0,0,0,0,Eukaryota,3,2,0,3.8,,FALSE
A6NEQ2,0,0,0,0,0,0.636363636,0.363636364,0,Eumetazoa,11,0,0.655481774,1.890909091,0.093333333,FALSE
A6NER0,0,0,0,0.571428571,0,0.142857143,0,0.285714286,Eukaryota,7,1,0.955699891,7.821428571,13.4375,FALSE
A6NER3,0,0,0,0,0,0,0,1,Mammalia,1,4,0,1.2,0.5,FALSE
A6NES4,0,0,0,0.571428571,0,0,0,0.428571429,Eukaryota,7,6,0.682908105,5.897435897,3.678571429,FALSE
A6NET4,0,0,0,0,0,0.4,0.2,0.4,Mammalia,5,7,1.054920168,3.121212121,1.444444444,FALSE
A6NEV1,0,0,0,0,0,0,0,1,Mammalia,9,1,0,0.822222222,0.916666667,FALSE
A6NEW6,0,0,0,0,0,0,0,1,Mammalia,5,0,0,0,,FALSE
A6NEY3,0,0,0,0.428571429,0,0,0.142857143,0.428571429,Mammalia,7,1,1.004242473,9.5,0.215384615,FALSE
A6NEY8,0,0,0.846153846,0.076923077,0,0.076923077,0,0,Euk+Bac,13,0,0.53596105,1.461538462,-0.01984127,TRUE
A6NF34,0,0,0,0,0,0.454545455,0,0.545454545,Mammalia,11,1,0.689009238,4.939393939,6.733333333,FALSE
A6NF36,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0.2,0,FALSE
A6NF83,0,0,0,0,0,0.181818182,0,0.818181818,Mammalia,11,1,0.474139313,3.272727273,1.6,FALSE
A6NF89,0,0,0,0,0,0.166666667,0.333333333,0.5,Mammalia,6,6,1.011404265,3,1.711111111,FALSE
A6NFA0,0,0,0,0,0,0,0,1,Mammalia,12,0,0,0.166666667,0,FALSE
A6NFA1,0,0,0.230769231,0,0,0.538461538,0,0.230769231,Eumetazoa,13,0,1.010099759,6.692307692,2.05952381,FALSE
A6NFC5,0,0,0,0,0,0,0.9,0.1,Vertebrata,10,0,0.325082973,1,-0.357142857,FALSE
A6NFC9,0,0,0,0,0,0,0.333333333,0.666666667,Mammalia,6,1,0.636514168,2.571428571,-0.327272727,FALSE
A6NFD8,0,0,0,0,0,0.416666667,0.583333333,0,Vertebrata,12,1,0.679193266,2.769230769,0.80952381,FALSE
A6NFE2,0,0,0,0,0,0,0,1,Mammalia,12,0,0,0.166666667,0,FALSE
A6NFE3,0,0,0.153846154,0.461538462,0.153846154,0.230769231,0,0,Eukaryota,13,0,1.27118148,3,-0.206349206,FALSE
A6NFF2,0,0,0,0.285714286,0.142857143,0.285714286,0,0.285714286,Mammalia,7,1,1.351783994,7.178571429,8.230769231,FALSE
A6NFH5,0,0,0,0,0,0.875,0,0.125,Eumetazoa,8,4,0.376770161,4.03030303,5.066666667,FALSE
A6NFI3,0,0,0,0,0.666666667,0,0,0.333333333,Opisthokonta,3,9,0.636514168,5.545454545,3.322222222,FALSE
A6NFK2,0.25,0,0,0.25,0,0,0.5,0,Vertebrata,8,5,1.039720771,4.538461538,-0.28968254,FALSE
A6NFL8,0,0,0,0.5,0,0,0.166666667,0.333333333,Eukaryota,6,1,1.011404265,9.047619048,-0.854545455,FALSE
A6NFN3,0,0,0,0.384615385,0.230769231,0.076923077,0.153846154,0.153846154,Eukaryota,13,0,1.479132807,5.487179487,2.813492063,FALSE
A6NFN9,0,0,0,0.2,0,0.8,0,0,Eumetazoa,10,1,0.500402424,2.472727273,0.273809524,FALSE
A6NFQ2,0,0,0.384615385,0.076923077,0.076923077,0.153846154,0.230769231,0.076923077,Euk+Bac,13,0,1.585770835,6.461538462,1.011904762,FALSE
A6NFQ7,0,0,0,0.5,0,0.5,0,0,Eumetazoa,2,10,0.693147181,6.181818182,2.533333333,FALSE
A6NFR6,0,0,0,0,0,0,0,1,Mammalia,9,0,0,0.944444444,0.125,FALSE
A6NFT4,0,0,0,0.5,0.166666667,0.166666667,0.083333333,0.083333333,Eukaryota,12,1,1.357977855,5.128205128,2.920634921,FALSE
A6NFU0,0,0,0,0,0,0.583333333,0.416666667,0,Eumetazoa,12,1,0.679193266,1.076923077,0.142857143,FALSE
A6NFU8,0.444444444,0,0.111111111,0,0,0.111111111,0.111111111,0.222222222,Cellular_organisms,9,3,1.427061043,7.287878788,4.5,FALSE
A6NFX1,0,0,1,0,0,0,0,0,Euk+Bac,11,2,0,3.41025641,1.277777778,TRUE
A6NFY4,0,0,0,0,0.090909091,0.545454545,0.363636364,0,Eumetazoa,11,2,0.916464886,3.230769231,4.142857143,FALSE
A6NFY7,0,0,0,0.384615385,0,0.615384615,0,0,Eumetazoa,13,0,0.666278442,2.205128205,-0.341269841,FALSE
A6NFZ4,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0.4,0,FALSE
A6NG13,0,0,0,0,0.5,0.125,0.125,0.25,Opisthokonta,8,4,1.213007566,4.712121212,1.488888889,FALSE
A6NGA9,0,0,0,0,0,0.181818182,0,0.818181818,Mammalia,11,1,0.474139313,3.333333333,1.466666667,FALSE
A6NGB0,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0.2,0,FALSE
A6NGB7,0,0,0,0,0,0,0.1,0.9,Mammalia,10,0,0.325082973,1,0,FALSE
A6NGB9,0,0,0,0.166666667,0.333333333,0.083333333,0.416666667,0,Vertebrata,12,1,1.236684869,4,-0.619047619,FALSE
A6NGC4,0,0,0,0.307692308,0,0.538461538,0.153846154,0,Eumetazoa,13,0,0.983961446,3.538461538,2.392857143,FALSE
A6NGD5,0,0,0,0,0.090909091,0.090909091,0,0.818181818,Mammalia,11,1,0.600166073,5.151515152,2.6,FALSE
A6NGE4,0.5,0,0.5,0,0,0,0,0,Cellular_organisms,2,11,0.693147181,8.384615385,9.896825397,FALSE
A6NGE7,0,0,1,0,0,0,0,0,Euk+Bac,13,0,0,0,0,TRUE
A6NGG3,0,0,0,0,0,0,0,1,Mammalia,8,0,0,0,0,FALSE
A6NGG8,0,0,0,0,1,0,0,0,Opisthokonta,13,0,0,0,0,FALSE
A6NGH7,0,0,0,0,0,0.6,0.4,0,Eumetazoa,5,7,0.673011667,3.075757576,1.3,FALSE
A6NGH8,0,0,0,0.222222222,0,0,0,0.777777778,Mammalia,9,3,0.529706199,4.803030303,2.266666667,FALSE
A6NGJ6,0,0,0,0.5,0,0,0,0.5,Mammalia,4,3,0.693147181,8.19047619,0.781818182,FALSE
A6NGK3,0,0,0,0,0,0,0,1,Mammalia,2,8,0,0.866666667,-0.25,FALSE
A6NGN4,0,0,0,0,0,0.111111111,0,0.888888889,Mammalia,9,1,0.348832096,4.422222222,2.2,FALSE
A6NGN9,0,0,0,0,0.2,0.8,0,0,Eumetazoa,5,8,0.500402424,2.307692308,3.976190476,FALSE
A6NGQ2,0,0,0,0,0,0,0,1,Mammalia,10,2,0,2.424242424,-0.444444444,FALSE
A6NGR9,0,0,0,0,0,0.090909091,0.181818182,0.727272727,Mammalia,11,2,0.759547391,4.282051282,0.575396825,FALSE
A6NGS2,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
A6NGY1,0,0,0,0,0,0,0,1,Mammalia,7,0,0,0,0,FALSE
A6NGY3,0,0,0,0,0,0,0,1,Mammalia,8,2,0,2.488888889,-0.56,FALSE
A6NGY5,0,0,0,0,0,0.333333333,0.666666667,0,Vertebrata,3,9,0.636514168,4.242424242,1.788888889,FALSE
A6NGZ8,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0.711111111,-0.16,FALSE
A6NH00,0,0,0,0,0,0,0.5,0.5,Mammalia,4,7,0.693147181,3.309090909,1.74,FALSE
A6NH11,0,0,0,0.25,0.083333333,0.166666667,0.083333333,0.416666667,Mammalia,12,1,1.424129917,6.256410256,7.595238095,FALSE
A6NH13,0,0,0,0,0,0,0,1,Mammalia,4,0,0,0,0,FALSE
A6NH21,0,0,0,0.5,0,0.1,0.4,0,Eukaryota,10,3,0.943348392,4.769230769,5.968253968,FALSE
A6NH52,0,0,0,0.909090909,0,0.090909091,0,0,Eukaryota,11,2,0.304636097,1.615384615,0.833333333,FALSE
A6NH57,0.2,0.2,0,0.4,0,0,0,0.2,Eukaryota,5,7,1.33217904,7.393939394,7.933333333,FALSE
A6NHA9,0,0,0,0,0,0.125,0.375,0.5,Mammalia,8,4,0.974314753,2.878787879,1.733333333,FALSE
A6NHC0,0,0,0,0.888888889,0,0,0.111111111,0,Eukaryota,9,4,0.348832096,5.128205128,6.944444444,FALSE
A6NHG4,0,0,0,0.5,0,0.333333333,0,0.166666667,Eukaryota,6,6,1.011404265,5.878787879,1.961290323,FALSE
A6NHG9,0,0,0,0,0,0.25,0.25,0.5,Mammalia,4,8,1.039720771,4.015151515,2.533333333,FALSE
A6NHJ4,0,0,0,0.142857143,0,0,0,0.857142857,Mammalia,7,5,0.410116318,7.242424242,5.333333333,FALSE
A6NHL2,0,0,0,0.333333333,0,0.083333333,0.083333333,0.5,Mammalia,12,1,1.126928795,6.948717949,6.507936508,FALSE
A6NHM9,0,0,0,0,0.111111111,0.444444444,0.444444444,0,Eumetazoa,9,4,0.964962923,3.333333333,1.496031746,FALSE
A6NHN0,0,0,0,0,0,0.666666667,0.333333333,0,Eumetazoa,6,6,0.636514168,2.46969697,1.533333333,FALSE
A6NHN6,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0.555555556,0.05952381,FALSE
A6NHP3,0,0,0,0,0,1,0,0,Eumetazoa,3,3,0,4.733333333,,FALSE
A6NHQ2,0.166666667,0.583333333,0,0,0,0.083333333,0,0.166666667,Euk_Archaea,12,1,1.118743336,6.897435897,5.174603175,FALSE
A6NHQ4,0,0,0,0,0,0.166666667,0.083333333,0.75,Mammalia,12,1,0.721463687,3.692307692,1.285714286,FALSE
A6NHR8,0,0,0,0,0,1,0,0,Eumetazoa,4,6,0,6.2,9,FALSE
A6NHR9,0,0,0,0.384615385,0.153846154,0.461538462,0,0,Eumetazoa,13,0,1.012330839,1.846153846,0.53968254,FALSE
A6NHS1,0,0,0,0,0,0.083333333,0,0.916666667,Mammalia,12,0,0.286835983,2.378787879,0.022222222,FALSE
A6NHS7,0,0,0,0,0,0,0,1,Mammalia,11,1,0,1.5,0,FALSE
A6NHT5,0,0,0,0.153846154,0.076923077,0.615384615,0.153846154,0,Eumetazoa,13,0,1.072016969,2.641025641,0.571428571,FALSE
A6NHU5,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
A6NHX0,0,0,0,0,0.1,0.7,0.2,0,Eumetazoa,10,3,0.801818553,2.769230769,1.634920635,FALSE
A6NHY2,0,0,0,0.454545455,0,0.090909091,0.454545455,0,Vertebrata,11,1,0.934769898,5.166666667,0.488888889,FALSE
A6NHY6,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
A6NHZ5,0,0,0,0,0,0.363636364,0.636363636,0,Vertebrata,11,2,0.655481774,1.487179487,-0.126984127,FALSE
A6NI03,0,0,0,0.5,0,0,0,0.5,Mammalia,6,3,0.693147181,8.333333333,3.111111111,FALSE
A6NI15,0,0,0,0,0,0.307692308,0.692307692,0,Vertebrata,13,0,0.61724177,1.282051282,0.111111111,FALSE
A6NI28,0,0,0,0.25,0,0,0.75,0,Vertebrata,4,9,0.562335145,4.307692308,3.821428571,FALSE
A6NI47,0,0,0,0.166666667,0,0.333333333,0,0.5,Mammalia,6,1,1.011404265,9.619047619,3.611111111,FALSE
A6NI56,0,0,0,0,0,1,0,0,Eumetazoa,10,1,0,1.709090909,-0.24,FALSE
A6NI61,0,0,0,0,0,0.5,0.5,0,Eumetazoa,8,5,0.693147181,2.307692308,0.107142857,FALSE
A6NI72,0,0,0,0,1,0,0,0,Opisthokonta,3,9,0,5.045454545,1.363133641,FALSE
A6NI73,0,0,0,0,0,0,1,0,Vertebrata,3,9,0,2.909090909,2.033333333,FALSE
A6NI79,0,0,0,0,0,0.384615385,0.615384615,0,Vertebrata,13,0,0.666278442,2.641025641,0.571428571,FALSE
A6NI86,0,0,0,0.428571429,0,0,0.142857143,0.428571429,Mammalia,7,1,1.004242473,9.642857143,-1.815384615,FALSE
A6NI87,0,0,0,0,0.25,0.25,0,0.5,Mammalia,8,4,1.039720771,5.833333333,5.133333333,FALSE
A6NIE6,0,0,0,1,0,0,0,0,Eukaryota,4,3,0,5.619047619,13.83333333,FALSE
A6NIE9,0,0,0,0.25,0,0.75,0,0,Eumetazoa,4,8,0.562335145,7,4.277777778,FALSE
A6NIH7,0,0,0,1,0,0,0,0,Eukaryota,11,2,0,1.41025641,0.555555556,FALSE
A6NIJ5,0,0,0,0,0,0,0,1,Mammalia,5,1,0,0.666666667,,FALSE
A6NIJ9,0,0,0,0,0,0.25,0.75,0,Vertebrata,4,5,0.562335145,3.777777778,2.777777778,FALSE
A6NIK2,0,0,0,0.666666667,0,0,0.333333333,0,Eukaryota,3,9,0.636514168,3.772727273,1.6,FALSE
A6NIL9,0,0,0,0,0,0,0.272727273,0.727272727,Mammalia,11,1,0.585952618,5.378787879,2.466666667,FALSE
A6NIM6,0,0,0.285714286,0.142857143,0,0.428571429,0.142857143,0,Eumetazoa,7,6,1.277034259,4.897435897,1.563492063,FALSE
A6NIN4,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0.555555556,0.28,FALSE
A6NIR3,0,0,0,0.166666667,0,0.333333333,0,0.5,Mammalia,6,2,1.011404265,9.035714286,11.6974359,FALSE
A6NIU2,0,0,0,0,0,0.090909091,0,0.909090909,Mammalia,11,1,0.304636097,3.136363636,-0.422222222,FALSE
A6NIV6,0,0,0,1,0,0,0,0,Eukaryota,6,6,0,3.833333333,-0.244444444,FALSE
A6NIX2,0,0,0,0.153846154,0.076923077,0.538461538,0.076923077,0.153846154,Eumetazoa,13,0,1.303875529,4.846153846,2.035714286,FALSE
A6NIY4,0,0,0,0,0,0.666666667,0,0.333333333,Eumetazoa,3,7,0.636514168,6.533333333,4.892857143,FALSE
A6NIZ1,0,0,0,1,0,0,0,0,Eukaryota,3,4,0,1.80952381,0.033333333,FALSE
A6NJ08,0,0,0,0,0,0.8,0,0.2,Eumetazoa,5,3,0.500402424,6.214285714,2.541666667,FALSE
A6NJ16,0,0,0,0,0,0,0.571428571,0.428571429,Vertebrata,7,5,0.682908105,3.848484848,0.577777778,FALSE
A6NJ46,0,0,0,0.125,0,0.25,0.625,0,Vertebrata,8,5,0.900256051,3.256410256,2.53968254,FALSE
A6NJ64,0,0,0,0,0,0,0,1,Mammalia,8,0,0,0.25,0.179487179,FALSE
A6NJ69,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0.933333333,-0.12,FALSE
A6NJ78,0,0,1,0,0,0,0,0,Euk+Bac,12,1,0,0,0,TRUE
A6NJ88,0,0,0,0.75,0,0,0,0.25,Eukaryota,4,1,0.562335145,6.6,,FALSE
A6NJB7,0,0,0,0,0,0,0.1,0.9,Mammalia,10,0,0.325082973,0.8,0,FALSE
A6NJG2,0,0,0,0,0,0.5,0.166666667,0.333333333,Eumetazoa,12,1,1.011404265,5.076923077,2.154761905,FALSE
A6NJG6,0,0,0,0.333333333,0,0.333333333,0,0.333333333,Mammalia,3,10,1.098612289,5.230769231,2.595238095,FALSE
A6NJI1,0,0,0,0,0,0,0,1,Mammalia,12,0,0,0.484848485,-0.088888889,FALSE
A6NJI9,0,0,0,0.166666667,0,0.833333333,0,0,Eumetazoa,12,1,0.450561209,1.717948718,-0.162698413,FALSE
A6NJJ6,0,0,0,0,0,0,1,0,Vertebrata,11,0,0,0,0,FALSE
A6NJL1,0,0,0,0,0.5,0.5,0,0,Opisthokonta,2,10,0.693147181,6.454545455,1.2,FALSE
A6NJQ4,0,0,0,0,0,0,0,1,Mammalia,5,1,0,0.666666667,,FALSE
A6NJR5,0,0,0,0,0,1,0,0,Eumetazoa,2,4,0,4.866666667,,FALSE
A6NJS3,0,0,0,0,0,0,1,0,Vertebrata,6,4,0,2.644444444,0.666666667,FALSE
A6NJT0,0,0,0,0.166666667,0,0.583333333,0.25,0,Eumetazoa,12,1,0.959614794,3.564102564,-0.345238095,FALSE
A6NJU9,0,0,0,0,0,0.333333333,0,0.666666667,Mammalia,3,1,0.636514168,8.333333333,11,FALSE
A6NJV1,0,0,0,0,0,1,0,0,Eumetazoa,11,0,0,0.363636364,0.08,FALSE
A6NJW4,0,0,0,0,0,1,0,0,Eumetazoa,3,10,0,5.487179487,1.575396825,FALSE
A6NJW9,0,0,0,0,0,0,1,0,Vertebrata,6,2,0,1.535714286,1.104166667,FALSE
A6NJY1,0,0,0,0.333333333,0,0.111111111,0,0.555555556,Mammalia,9,1,0.936888308,6.377777778,5.261904762,FALSE
A6NJY4,0,0,0,0,0,0,0,1,Mammalia,6,1,0,3.428571429,1.090909091,FALSE
A6NJZ3,0,0,0,0,0,0.25,0.375,0.375,Mammalia,8,4,1.08219553,3.666666667,3.666666667,FALSE
A6NJZ7,0,0,0,0,0.333333333,0.444444444,0,0.222222222,Eumetazoa,9,0,1.060856947,4,1.051948052,FALSE
A6NK02,0,0,0,1,0,0,0,0,Eukaryota,1,11,0,7.757575758,1.877777778,FALSE
A6NK06,0.461538462,0,0.538461538,0,0,0,0,0,Euk+Bac,13,0,0.690185676,0,0,TRUE
A6NK44,0,0,0.923076923,0.076923077,0,0,0,0,Euk+Bac,13,0,0.271189373,0.461538462,-0.071428571,TRUE
A6NK53,0,0,0,0.111111111,0,0,0,0.888888889,Mammalia,9,3,0.348832096,7.03030303,5.8,FALSE
A6NK58,0,0,0.846153846,0,0.076923077,0.076923077,0,0,Euk+Bac,13,0,0.53596105,1.717948718,-0.162698413,TRUE
A6NK59,0,0,1,0,0,0,0,0,Euk+Bac,3,10,0,5.41025641,3.496031746,FALSE
A6NK75,0,0,0,0.166666667,0,0.166666667,0,0.666666667,Mammalia,6,6,0.867563228,7.666666667,2.534562212,FALSE
A6NK89,0,0,0,0,0,0.75,0.25,0,Eumetazoa,12,1,0.562335145,1.923076923,1.043650794,FALSE
A6NK97,0.166666667,0,0.5,0,0,0,0.166666667,0.166666667,Euk+Bac,6,6,1.242453325,7.242424242,3.866666667,FALSE
A6NKB5,0,0,0,0.333333333,0.083333333,0.166666667,0.416666667,0,Vertebrata,12,1,1.236684869,5.076923077,4.682539683,FALSE
A6NKC0,0,0,0,0,0,0,0,1,Mammalia,5,1,0,0.666666667,,FALSE
A6NKC4,0,0,0,0,0,1,0,0,Eumetazoa,2,6,0,3.964285714,0.9375,FALSE
A6NKC6,0,0,0,0,0,0.428571429,0.285714286,0.285714286,Eumetazoa,7,2,1.078992208,4.722222222,1.777777778,FALSE
A6NKC9,0,0,0,0,0.333333333,0.111111111,0.111111111,0.444444444,Mammalia,9,3,1.214889654,5.181818182,1.8,FALSE
A6NKD2,0,0,0,0.6,0.2,0,0,0.2,Eukaryota,5,3,0.950270539,4.142857143,6.166666667,FALSE
A6NKD9,0,0,0,0,0,1,0,0,Eumetazoa,9,4,0,1,0.30952381,FALSE
A6NKF1,0,0,0,0.692307692,0.230769231,0.076923077,0,0,Eukaryota,13,0,0.790267968,1.743589744,0.194444444,FALSE
A6NKF2,0,0,0,0.307692308,0,0.384615385,0.153846154,0.153846154,Eumetazoa,13,0,1.306106609,5.333333333,1.753968254,FALSE
A6NKF7,0,0,0,0,0,0,0.222222222,0.777777778,Mammalia,9,1,0.529706199,2.333333333,-0.3,FALSE
A6NKG5,0,0,0.153846154,0.076923077,0.307692308,0,0.153846154,0.307692308,Opisthokonta,13,0,1.49856908,7.41025641,-0.321428571,FALSE
A6NKH3,0,0.75,0,0,0,0,0,0.25,Euk_Archaea,8,5,0.562335145,9.692307692,17.69047619,FALSE
A6NKK0,0,0,0,0,0,0,0.333333333,0.666666667,Mammalia,3,7,0.636514168,3.888888889,2.5,FALSE
A6NKL6,0,0,0,0,0,0,1,0,Vertebrata,12,0,0,0.53030303,0.177777778,FALSE
A6NKN8,0,0,0,0,0,0.166666667,0.416666667,0.416666667,Mammalia,12,0,1.028183859,3.560606061,-0.5,FALSE
A6NKP2,0,0,1,0,0,0,0,0,Euk+Bac,8,5,0,5.641025641,2.531746032,TRUE
A6NKT7,0,0,0,0.285714286,0.142857143,0.428571429,0.142857143,0,Eumetazoa,7,2,1.277034259,4.944444444,4.766233766,FALSE
A6NKU9,0,0,0,0,0,1,0,0,Eumetazoa,3,5,0,5.892857143,4.5625,FALSE
A6NKW6,0,0,0,0,0,0.076923077,0.846153846,0.076923077,Vertebrata,13,0,0.53596105,0.769230769,-0.119047619,FALSE
A6NKX1,0,0,0,0,0,0,0,1,Mammalia,7,0,0,0,0,FALSE
A6NKX4,0.2,0,0,0.4,0,0,0.4,0,Eukaryota,5,8,1.054920168,4.692307692,2.523809524,FALSE
A6NL05,0,0,0,0,0,0,0,1,Mammalia,2,0,0,0,,FALSE
A6NL08,0,0,0,0,0,0.25,0.375,0.375,Mammalia,8,4,1.08219553,3.045454545,2.466666667,FALSE
A6NL26,0,0,0,0,0,0.142857143,0.571428571,0.285714286,Vertebrata,7,5,0.955699891,2.681818182,1.677777778,FALSE
A6NL82,0,0,0,0,0,0.7,0,0.3,Eumetazoa,10,1,0.610864302,6.145454545,4.153333333,FALSE
A6NL88,0,0,0,0,0,0,0.923076923,0.076923077,Vertebrata,13,0,0.271189373,1.076923077,0.555555556,FALSE
A6NL99,0.625,0,0.375,0,0,0,0,0,Cellular_organisms,8,5,0.661563238,5.102564103,4.007936508,FALSE
A6NLC5,0,0,0,0,0,0,1,0,Vertebrata,13,0,0,0,0,FALSE
A6NLC8,0,0,0,0.6,0,0.1,0.2,0.1,Eukaryota,10,2,1.088899975,6.909090909,6.066666667,FALSE
A6NLE4,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
A6NLF2,0,0,0,0.5,0,0.5,0,0,Eumetazoa,6,2,0.693147181,4.857142857,4.916666667,FALSE
A6NLI5,0,0,0,0.333333333,0,0.333333333,0,0.333333333,Mammalia,6,6,1.098612289,8.212121212,3.688888889,FALSE
A6NLJ0,0,0,0,0,0,0.25,0,0.75,Mammalia,12,1,0.562335145,3.743589744,2,FALSE
A6NLP5,0,0,0,0.083333333,0.916666667,0,0,0,Opisthokonta,12,1,0.286835983,1.435897436,-0.015873016,FALSE
A6NLU0,0,0,0,0.125,0,0,0.375,0.5,Mammalia,8,4,0.974314753,6.015151515,4,FALSE
