Organism_ID,CAIR,Organism,Second_hierarchy,code
859.0,0.9227522957239963,Fusobacterium necrophorum (Strain: KG35),Fusobacteria,36
860.0,0.9122956609452259,Fusobacterium periodonticum (Strain: KCOM 1265),Fusobacteria,36
861.0,0.9168596556645386,Fusobacterium ulcerans (Strain: ATCC 49185),Fusobacteria,36
863.0,0.9268169625268448,Syntrophomonas wolfei,Firmicutes,43
867.0,0.9336510294264524,Ruminobacter amylophilus (Strain: DSM 1361),Proteobacteria,1
870.0,0.9318677543387126,Dichelobacter nodosus (Bacteroides nodosus) (Strain: JK07B),Proteobacteria,1
876.0,0.9265062539956774,Desulfovibrio desulfuricans (Strain: DSM 17919),Proteobacteria,1
882.0,0.9179787305588898,Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303) (Strain: Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303),Proteobacteria,1
883.0,0.9117479096010271,Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637) (Strain: Miyazaki F / DSM 19637),Proteobacteria,1
885.0,0.9264278171114464,Desulfovibrio sp.,Proteobacteria,1
892.0,0.9245207340456545,Desulfuromonas sp.,Proteobacteria,1
894.0,0.9312297683466737,Desulfobulbus propionicus,Proteobacteria,1
895.0,0.9299326190910052,Desulfobulbus sp.,Proteobacteria,1
901.0,0.9206414196888354,Desulfovibrio piger,Proteobacteria,1
905.0,0.9309730923422292,Acidaminococcus fermentans (Strain: pGA-4),Firmicutes,43
907.0,0.9346119097786869,Megasphaera elsdenii (Strain: indica),Firmicutes,43
913.0,0.9165002863793374,Nitrobacter winogradskyi (Nitrobacter agilis) (Strain: NBRC 14297),Proteobacteria,1
915.0,0.9297032840041157,Nitrosomonas europaea (Strain: Nm35),Proteobacteria,1
916.0,0.9302165758055273,Nitrosomonas eutropha (Strain: Nm 57),Proteobacteria,1
917.0,0.9335994847867304,Nitrosomonas marina (Strain: Nm22),Proteobacteria,1
920.0,0.922658682892955,Acidithiobacillus ferrooxidans (Thiobacillus ferrooxidans) (Strain: IO-2C),Proteobacteria,1
921.0,0.9034745739746879,Starkeya novella (Thiobacillus novellus),Proteobacteria,1
924.0,0.9184579575162826,Thiobacillus sp.,Proteobacteria,1
930.0,0.9282401532049018,Acidithiobacillus thiooxidans (Thiobacillus thiooxidans) (Strain: DXS-W),Proteobacteria,1
935.0,0.9311831090534304,Thiomicrospira sp.,Proteobacteria,1
948.0,0.9267090295294736,Anaplasma phagocytophilum (Ehrlichia phagocytophila) (Strain: RD1),Proteobacteria,1
955.0,0.9276525112615209,Wolbachia pipientis (Strain: wPpe),Proteobacteria,1
956.0,0.9274135841789992,Wolbachia sp.,Proteobacteria,1
959.0,0.9316572717142843,Bdellovibrio bacteriovorus (Strain: BER2),Proteobacteria,1
960.0,0.9302793146574901,Bacteriovorax stolpii (Strain: DSM 12778),Proteobacteria,1
964.0,0.9183664989261445,Herbaspirillum seropedicae (Strain: AU13965),Proteobacteria,1
966.0,0.9292596331354271,Oceanospirillum linum (Strain: ATCC 11336),Proteobacteria,1
971.0,0.9322068995173609,Selenomonas ruminantium (Strain: KH1T6),Firmicutes,43
983.0,0.9287885073805485,Flavobacterium flevense (Strain: NBRC 14960),Bacteroidetes,31
986.0,0.9276875533807736,Flavobacterium johnsoniae (Cytophaga johnsonae),Bacteroidetes,31
988.0,0.929550000044454,Leeuwenhoekiella marinoflava (Strain: LMG 1345),Bacteroidetes,31
989.0,0.9341328504446152,Marinilabilia salmonicolor (Strain: 160A),Bacteroidetes,31
990.0,0.9382505702769679,Cytophaga xylanolytica (Strain: DSM 6779),Bacteroidetes,31
991.0,0.9261475006196165,Flavobacterium hydatis (Cytophaga aquatilis) (Strain: DSM 2063),Bacteroidetes,31
996.0,0.9260139977266129,Flavobacterium columnare (Strain: BGFS27),Bacteroidetes,31
1003.0,0.9314194192278393,"Thermoflexibacter ruber (Strain: GEY, DSM 9560)",Bacteroidetes,31
1004.0,0.9353665639185645,Chitinophaga sancti (Strain: DSM 784),Bacteroidetes,31
1010.0,0.9315647803443815,Sphingobacterium mizutaii (Strain: DSM 11724),Bacteroidetes,31
1015.0,0.9317717704987181,Bergeyella zoohelcum (Strain: NCTC11661),Bacteroidetes,31
1017.0,0.9323228193356368,Capnocytophaga gingivalis (Strain: H1496),Bacteroidetes,31
1018.0,0.9321329998253898,Capnocytophaga ochracea (Strain: NCTC11546),Bacteroidetes,31
1019.0,0.9323004980966296,Capnocytophaga sputigena (Strain: KC1668),Bacteroidetes,31
1028.0,0.9283011068633383,Marivirga sericea (Strain: DSM 4125),Bacteroidetes,31
1031.0,0.9297532812792324,Thiothrix nivea,Proteobacteria,1
1032.0,0.9298262045050104,Thiothrix sp.,Proteobacteria,1
1035.0,0.9187239021534462,Afipia felis (Cat scratch disease bacillus) (Strain: NCTC12722),Proteobacteria,1
1042.0,0.9137844972379576,Erythrobacter sp.,Proteobacteria,1
1044.0,0.9169657598565444,Erythrobacter longus (Strain: DSM 6997),Proteobacteria,1
1048.0,0.9025874946064077,Marichromatium gracile (Chromatium gracile) (Strain: DSM 203),Proteobacteria,1
1052.0,0.9197097232066515,Halorhodospira halochloris (Ectothiorhodospira halochloris) (Strain: DSM-1059),Proteobacteria,1
1058.0,0.9127614530414677,Thiocapsa roseopersicina (Strain: DSM 217),Proteobacteria,1
1061.0,0.9053126550714213,Rhodobacter capsulatus (Rhodopseudomonas capsulata) (Strain: DSM 938 / 37b4),Proteobacteria,1
1062.0,0.917662441949657,Rhodobacter sp.,Proteobacteria,1
1063.0,0.9087230525825049,Rhodobacter sphaeroides (Rhodopseudomonas sphaeroides) (Strain: AB24),Proteobacteria,1
1071.0,0.9081736737863165,Rhodopila globiformis (Rhodopseudomonas globiformis) (Strain: DSM 161),Proteobacteria,1
1074.0,0.9070112655002925,Rhodoblastus acidophilus (Rhodopseudomonas acidophila) (Strain: DSM 137),Proteobacteria,1
1076.0,0.9134322006834816,Rhodopseudomonas palustris (Strain: XCP),Proteobacteria,1
1079.0,0.9019263576372966,Blastochloris viridis (Rhodopseudomonas viridis) (Strain: ATCC 19567 / DSM 133 / F),Proteobacteria,1
1082.0,0.9065126324121789,Phaeospirillum fulvum (Rhodospirillum fulvum) (Strain: DSM 13234),Proteobacteria,1
1092.0,0.9292410804845715,Chlorobium limicola (Strain: Frasassi),Chlorobi,30
1094.0,0.9274238207631262,Chlorobium phaeovibrioides (Strain: GrTcv12),Chlorobi,30
1095.0,0.9305138579620148,Chlorobium sp.,Chlorobi,30
1098.0,0.9292724029108015,Prosthecochloris vibrioformis (Chlorobium vibrioforme) (Strain: DSM 260),Chlorobi,30
1100.0,0.925561934068919,Pelodictyon luteolum,Chlorobi,30
1112.0,0.906205322243007,Porphyrobacter neustonensis (Strain: DSM 9434),Proteobacteria,1
1140.0,0.9160382337976813,Synechococcus elongatus (strain PCC 7942 / FACHB-805) (Anacystis nidulans R2) (Strain: PCC 7942),Cyanobacteria,52
1147.0,0.9293477679417889,Synechocystis sp. (strain PCC 6714) (Aphanocapsa sp. (strain PCC 6714)) (Strain: PCC 6714),Cyanobacteria,52
1153.0,0.9296255019689879,Pseudanabaena sp.,Cyanobacteria,52
1188.0,0.9305127921121905,Tolypothrix sp. PCC 7601 (Strain: PCC 7601 / UTEX B 481),Cyanobacteria,52
1231.0,0.9273295036990549,Nitrosospira multiformis (Strain: Nl12),Proteobacteria,1
1233.0,0.9280062287601822,Nitrosovibrio tenuis (Strain: Nv1),Proteobacteria,1
1238.0,0.9342966639740428,Piscirickettsia salmonis (Strain: B1-32597),Proteobacteria,1
1245.0,0.9267385666244036,Leuconostoc mesenteroides (Strain: NCTC12954),Firmicutes,43
1246.0,0.9233875148237161,Leuconostoc lactis (Strain: CBA3622),Firmicutes,43
1247.0,0.9251546217879663,Oenococcus oeni (Leuconostoc oenos) (Strain: CRBO_1395),Firmicutes,43
1249.0,0.9272373264525531,Weissella paramesenteroides (Leuconostoc paramesenteroides) (Strain: DmW_118),Firmicutes,43
1251.0,0.927498813704242,Leuconostoc fallax (Strain: ATCC 700006),Firmicutes,43
1252.0,0.9260270455930142,Leuconostoc carnosum (Strain: MFPC16A2803),Firmicutes,43
1254.0,0.930181496207799,Pediococcus acidilactici (Strain: FAM 18969),Firmicutes,43
1255.0,0.9291097538427356,Pediococcus pentosaceus (Strain: SRCM100892),Firmicutes,43
1260.0,0.9185768077667679,Finegoldia magna (Peptostreptococcus magnus) (Strain: CCUG 54800),Firmicutes,43
1261.0,0.9226850980038925,Peptostreptococcus anaerobius (Strain: NCTC11460),Firmicutes,43
1264.0,0.9332729202560474,Ruminococcus albus (Strain: AR67),Firmicutes,43
1265.0,0.9320200911268628,Ruminococcus flavefaciens (Strain: XPD3002),Firmicutes,43
1267.0,0.9164344295361714,Clostridium ventriculi (Sarcina ventriculi) (Strain: 2789STDY5834858),Firmicutes,43
1270.0,0.8876689676861246,Micrococcus luteus (Micrococcus lysodeikticus) (Strain: SB1254),Actinobacteria,51
1272.0,0.9029884521508645,Kocuria varians (Micrococcus varians) (Strain: NBRC 15358),Actinobacteria,51
1273.0,0.9162424009796294,Micrococcus lylae (Strain: 2B3F),Actinobacteria,51
1274.0,0.9027583883115388,Dermacoccus nishinomiyaensis (Strain: TSA37),Actinobacteria,51
1275.0,0.891109210792999,Kocuria rosea (Deinococcus erythromyxa) (Micrococcus rubens) (Strain: S-A3),Actinobacteria,51
1280.0,0.9288555568061555,Staphylococcus aureus (Strain: RIVM4293),Firmicutes,43
1282.0,0.9283799442396371,Staphylococcus epidermidis (Strain: S21),Firmicutes,43
1283.0,0.9278401427078344,Staphylococcus haemolyticus (Strain: A109N1B1),Firmicutes,43
1284.0,0.9306101313943698,Staphylococcus hyicus (Strain: SNUC 5959),Firmicutes,43
1286.0,0.9297983870136541,Staphylococcus simulans (Strain: SNUC 3896),Firmicutes,43
1288.0,0.9285665988455244,Staphylococcus xylosus (Strain: SNUC 4554),Firmicutes,43
1290.0,0.9303124484961501,Staphylococcus hominis (Strain: SNUC 5336),Firmicutes,43
1292.0,0.9304597453185485,Staphylococcus warneri (Strain: SNUC 2993),Firmicutes,43
1293.0,0.9294107615799245,Staphylococcus gallinarum (Strain: NCTC12195),Firmicutes,43
1294.0,0.9309193662346176,Staphylococcus muscae (Strain: NCTC13833),Firmicutes,43
1295.0,0.9317130025249147,Staphylococcus schleiferi (Strain: TSCC54),Firmicutes,43
1296.0,0.92819368521421,Staphylococcus sciuri (Strain: SNUC 3363),Firmicutes,43
1302.0,0.9267099264067006,Streptococcus gordonii (Strain: AM27-4),Firmicutes,43
1303.0,0.9267267594556374,Streptococcus oralis (Strain: DD17),Firmicutes,43
1304.0,0.9267902565780903,Streptococcus salivarius (Strain: NU10),Firmicutes,43
1305.0,0.9263543958925029,Streptococcus sanguinis (Strain: BCC64),Firmicutes,43
1306.0,0.9268845373338498,Streptococcus sp.,Firmicutes,43
1307.0,0.9270469130938951,Streptococcus suis (Strain: SRD478),Firmicutes,43
1308.0,0.9274053478786053,Streptococcus thermophilus (Strain: KU30),Firmicutes,43
1309.0,0.9260965032168268,Streptococcus mutans (Strain: FDAARGOS_258),Firmicutes,43
1311.0,0.9280229348499652,Streptococcus agalactiae (Strain: SS1),Firmicutes,43
1313.0,0.9280285831061534,Streptococcus pneumoniae (Strain: SMRU737),Firmicutes,43
1314.0,0.9273249238387339,Streptococcus pyogenes (Strain: SPY2028),Firmicutes,43
1318.0,0.9274536767309175,Streptococcus parasanguinis (Strain: UMB0216),Firmicutes,43
1323.0,0.9362940083077894,Faecalicoccus pleomorphus (Strain: TF08-11),Firmicutes,43
1326.0,0.9276294559872738,Streptococcus acidominimus (Strain: NCTC11291),Firmicutes,43
1328.0,0.9274318314105726,Streptococcus anginosus (Strain: gl),Firmicutes,43
1329.0,0.9278039477346639,Streptococcus canis,Firmicutes,43
1334.0,0.9285357946837326,Streptococcus dysgalactiae (Strain: SDES6020),Firmicutes,43
1335.0,0.9265767329418858,Streptococcus equinus (Streptococcus bovis) (Strain: AR3),Firmicutes,43
1337.0,0.9275320824752297,Streptococcus hyointestinalis (Strain: NCTC12224),Firmicutes,43
1338.0,0.9277689358705127,Streptococcus intermedius (Strain: A2),Firmicutes,43
1340.0,0.9269452113570383,Streptococcus porcinus (Strain: NCTC10924),Firmicutes,43
1343.0,0.9262166296786954,Streptococcus vestibularis (Strain: NCTC12167),Firmicutes,43
1345.0,0.9257155457942818,Streptococcus ferus (Strain: NCTC12278),Firmicutes,43
1346.0,0.9270206828617519,Streptococcus iniae (Streptococcus shiloi) (Strain: QMA0445),Firmicutes,43
1348.0,0.9268675332037979,Streptococcus parauberis (Strain: SPOF3K),Firmicutes,43
1349.0,0.9266619974558309,Streptococcus uberis (Strain: CAIM 1894),Firmicutes,43
1351.0,0.9287124266811853,Enterococcus faecalis (Streptococcus faecalis) (Strain: ARL04-446),Firmicutes,43
1352.0,0.9299142067072528,Enterococcus faecium (Streptococcus faecium) (Strain: DMEA02),Firmicutes,43
1353.0,0.9296385679512374,Enterococcus gallinarum (Strain: FDAARGOS_163),Firmicutes,43
1354.0,0.9292157366468898,Enterococcus hirae (Strain: NM56_O-09),Firmicutes,43
1358.0,0.9253546071190567,Lactococcus lactis (Strain: 537),Firmicutes,43
1359.0,0.9263096830248702,Lactococcus lactis subsp. cremoris (Streptococcus cremoris) (Strain: JM4),Firmicutes,43
1360.0,0.9253331561677081,Lactococcus lactis subsp. lactis (Streptococcus lactis) (Strain: KF282),Firmicutes,43
1363.0,0.9266695564372459,Lactococcus garvieae,Firmicutes,43
1364.0,0.9254006826101515,Lactococcus piscium (Strain: CNCM I-4031),Firmicutes,43
1365.0,0.9250654837991982,Lactococcus plantarum (Strain: DSM 20686),Firmicutes,43
1366.0,0.9260304429820163,Lactococcus raffinolactis (Strain: ATCC 43920),Firmicutes,43
1371.0,0.9307098960336534,Marinococcus halophilus (Strain: NBRC 102359),Firmicutes,43
1373.0,0.9269789073787775,Planococcus citreus (Strain: DSM 20549),Firmicutes,43
1376.0,0.9294191867275967,Aerococcus urinae (Strain: CCUG36881),Firmicutes,43
1377.0,0.927514820852655,Aerococcus viridans (Strain: UMB0240),Firmicutes,43
1379.0,0.9179798866786574,Gemella haemolysans (Strain: DNF01167),Firmicutes,43
1381.0,0.929835099891647,Atopobium minutum (Strain: DSM 20586),Actinobacteria,51
1390.0,0.9308943914512016,Bacillus amyloliquefaciens (Bacillus velezensis) (Strain: FUA2154),Firmicutes,43
1392.0,0.9306527977498902,Bacillus anthracis (Strain: L19),Firmicutes,43
1393.0,0.9317703251986417,Brevibacillus brevis (Bacillus brevis) (Strain: ATCC 35690),Firmicutes,43
1394.0,0.9285072582566378,Bacillus caldolyticus (Strain: NEB414),Firmicutes,43
1396.0,0.9308486517041863,Bacillus cereus (Strain: DDD103),Firmicutes,43
1397.0,0.928416698821386,Bacillus circulans (Strain: PK3_109),Firmicutes,43
1398.0,0.9307418321681211,Bacillus coagulans (Strain: GED7749B),Firmicutes,43
1399.0,0.9285324834568623,Bacillus firmus (Strain: 14_TX),Firmicutes,43
1401.0,0.9328866414549332,Paenibacillus lautus (Bacillus lautus) (Strain: MDMC362),Firmicutes,43
1402.0,0.9309419443240049,Bacillus licheniformis (Strain: 127185/2),Firmicutes,43
1404.0,0.9306250007689186,Bacillus megaterium (Strain: Mn1-4),Firmicutes,43
1405.0,0.9306704799480454,Bacillus mycoides (Strain: Gnyt1),Firmicutes,43
1406.0,0.932729079011797,Paenibacillus polymyxa (Bacillus polymyxa),Firmicutes,43
1408.0,0.931044501785148,Bacillus pumilus (Bacillus mesentericus) (Strain: Pine1),Firmicutes,43
1409.0,0.9306375650816732,Bacillus sp. (Strain: FDAARGOS_509),Firmicutes,43
1421.0,0.9297616094402749,Lysinibacillus sphaericus (Bacillus sphaericus) (Strain: LMG 22257),Firmicutes,43
1422.0,0.9299017384892959,Geobacillus stearothermophilus (Bacillus stearothermophilus) (Strain: FHS-PPGT130),Firmicutes,43
1423.0,0.9314849782845146,Bacillus subtilis (Strain: MB8_B1),Firmicutes,43
1426.0,0.9320888479693288,Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius) (Strain: W-2),Firmicutes,43
1428.0,0.9312022441023254,Bacillus thuringiensis (Strain: QZL38),Firmicutes,43
1442.0,0.9309126471172912,Bacillus thuringiensis subsp. tolworthi (Strain: Pasteur Institute Standard strain),Firmicutes,43
1450.0,0.9297526049047309,Alicyclobacillus acidoterrestris (Strain: NBRC 106287),Firmicutes,43
1451.0,0.9331915490018777,Paenibacillus amylolyticus (Strain: Heshi-A3),Firmicutes,43
1452.0,0.9305655455249258,Bacillus atrophaeus (Strain: 90),Firmicutes,43
1455.0,0.9295014767741485,Bacillus badius (Strain: MTCC 1458),Firmicutes,43
1459.0,0.9291561546622396,Sporosarcina globispora (Bacillus globisporus) (Strain: DSM 4),Firmicutes,43
1461.0,0.9269244854417039,Psychrobacillus insolitus (Strain: DSM 5),Firmicutes,43
1462.0,0.9297966553360814,Geobacillus kaustophilus (Strain: Et7/4),Firmicutes,43
1465.0,0.9334426729242505,Brevibacillus laterosporus (Bacillus laterosporus) (Strain: E7593-50),Firmicutes,43
1467.0,0.9297256511882752,Bacillus lentus (Strain: NCTC4824),Firmicutes,43
1468.0,0.9329302729182489,Paenibacillus macquariensis (Bacillus macquariensis) (Strain: DSM 2),Firmicutes,43
1472.0,0.9329919650267036,Paenibacillus pabuli (Strain: NG-13),Firmicutes,43
1473.0,0.9306518463581185,Virgibacillus pantothenticus (Strain: DSM 26),Firmicutes,43
1474.0,0.9281573471447144,Sporosarcina pasteurii (Bacillus pasteurii) (Strain: NCTC4822),Firmicutes,43
1476.0,0.9272591275921087,Sporosarcina psychrophila (Bacillus psychrophilus) (Strain: DSM 6497),Firmicutes,43
1477.0,0.9335478774838731,Paenibacillus larvae subsp. pulvifaciens (Strain: SAG 10367),Firmicutes,43
1478.0,0.9286728379439375,Bacillus simplex (Strain: RUG2-6),Firmicutes,43
1479.0,0.931194507550342,Bacillus smithii (Strain: DSM 4216),Firmicutes,43
1482.0,0.929125111973311,Virgibacillus halodenitrificans (Bacillus halodenitrificans) (Strain: PDB-F2),Firmicutes,43
1484.0,0.895872793260029,Hydrogenibacillus schlegelii (Bacillus schlegelii),Firmicutes,43
1487.0,0.9314654852872104,Butyribacterium methylotrophicum (Strain: DSM 3468),Firmicutes,43
1490.0,0.9166555387390786,Paraclostridium bifermentans (Clostridium bifermentans) (Strain: SU1074NT),Firmicutes,43
1491.0,0.9169359936883389,Clostridium botulinum (Strain: AM282),Firmicutes,43
1492.0,0.9203603833463664,Clostridium butyricum (Strain: NBRC 3858),Firmicutes,43
1494.0,0.915333211630916,Clostridium cochlearium (Strain: NCTC2909),Firmicutes,43
1496.0,0.9190715469825146,Clostridioides difficile (Peptoclostridium difficile) (Strain: VRECD0007),Firmicutes,43
1497.0,0.9259706148204507,Clostridium formicaceticum (Strain: ATCC 27076),Firmicutes,43
1498.0,0.9161750365111526,Hathewaya histolytica (Clostridium histolyticum) (Strain: NCTC503),Firmicutes,43
1501.0,0.9200885334417751,Clostridium pasteurianum (Strain: M150B),Firmicutes,43
1502.0,0.9155369589699194,Clostridium perfringens (Strain: PBS5),Firmicutes,43
1503.0,0.9166274460475525,Gottschalkia purinilytica (Clostridium purinilyticum) (Strain: DSM 1384),Firmicutes,43
1504.0,0.9149050836328719,Clostridium septicum (Strain: VAT12),Firmicutes,43
1505.0,0.9148118793024754,Paeniclostridium sordellii (Clostridium sordellii) (Strain: R28058),Firmicutes,43
1506.0,0.9234412724525322,Clostridium sp.,Firmicutes,43
1509.0,0.9174177580014093,Clostridium sporogenes (Strain: PA 3679),Firmicutes,43
1512.0,0.932880850176356,Clostridium symbiosum (Bacteroides symbiosus) (Strain: OF01-1AC),Firmicutes,43
1513.0,0.9151416213668482,Clostridium tetani (Strain: 2017.061),Firmicutes,43
1516.0,0.9201342187085707,Thermoanaerobacter thermohydrosulfuricus (Clostridium thermohydrosulfuricum) (Strain: DSM 7021),Firmicutes,43
1517.0,0.9213264394293528,Thermoanaerobacterium thermosaccharolyticum (Clostridium thermosaccharolyticum) (Strain: M5),Firmicutes,43
1519.0,0.9216087454689282,Clostridium tyrobutyricum (Strain: Cirm BIA 2237),Firmicutes,43
1520.0,0.920157649330882,Clostridium beijerinckii (Clostridium MP) (Strain: 59B),Firmicutes,43
1522.0,0.9367732665401884,Clostridium innocuum (Strain: I46),Firmicutes,43
1525.0,0.9183706332519477,Moorella thermoacetica (Clostridium thermoaceticum) (Strain: DSM 11768),Firmicutes,43
1526.0,0.9321343534788435,[Clostridium] aminophilum (Strain: F),Firmicutes,43
